category,msa,series_id,year,period,price_index
education and communication,Los Angeles-Long Beach-Anaheim,CUURS49ASAE,2019,M10,149.112
education and communication,Los Angeles-Long Beach-Anaheim,CUURS49ASAE,2019,M09,149.287
education and communication,Los Angeles-Long Beach-Anaheim,CUURS49ASAE,2019,M08,148.897
education and communication,Los Angeles-Long Beach-Anaheim,CUURS49ASAE,2019,M07,148.046
education and communication,Los Angeles-Long Beach-Anaheim,CUURS49ASAE,2019,M06,147.723
education and communication,Los Angeles-Long Beach-Anaheim,CUURS49ASAE,2019,M05,147.015
education and communication,Los Angeles-Long Beach-Anaheim,CUURS49ASAE,2019,M04,146.969
education and communication,Los Angeles-Long Beach-Anaheim,CUURS49ASAE,2019,M03,146.326
education and communication,Los Angeles-Long Beach-Anaheim,CUURS49ASAE,2019,M02,146.560
education and communication,Los Angeles-Long Beach-Anaheim,CUURS49ASAE,2019,M01,146.179
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2024,M10,133.366
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2024,M08,134.055
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2024,M06,134.897
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2024,M04,136.034
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2024,M02,134.751
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2023,M12,133.791
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2023,M10,133.633
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2023,M08,134.542
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2023,M06,133.428
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2023,M04,134.047
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2023,M02,134.489
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2022,M12,132.573
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2022,M10,129.750
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2022,M08,127.132
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2022,M06,125.699
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2022,M04,127.551
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2022,M02,126.497
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2021,M12,124.753
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2021,M10,125.149
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2021,M08,125.199
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2021,M06,124.974
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2021,M04,124.592
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2021,M02,123.060
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2020,M12,122.641
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2020,M10,123.347
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2020,M08,122.862
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2020,M06,122.528
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2020,M04,123.225
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2020,M02,123.671
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2019,M12,123.070
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2019,M10,122.955
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2019,M08,119.880
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2019,M06,119.845
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2019,M04,120.861
education and communication,Miami-Fort Lauderdale-West Palm Beach,CUURS35BSAE,2019,M02,120.437
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2024,M09,143.934
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2024,M07,142.908
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2024,M05,142.866
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2024,M03,142.890
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2024,M01,143.262
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2023,M11,141.972
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2023,M09,143.391
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2023,M07,142.361
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2023,M05,141.780
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2023,M03,142.187
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2023,M01,141.653
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2022,M11,142.685
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2022,M09,140.908
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2022,M07,140.915
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2022,M05,140.523
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2022,M03,140.449
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2022,M01,140.289
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2021,M11,140.128
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2021,M09,141.731
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2021,M07,139.893
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2021,M05,139.475
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2021,M03,139.020
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2021,M01,140.034
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2020,M11,138.615
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2020,M09,139.054
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2020,M07,136.153
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2020,M05,137.299
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2020,M03,137.046
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2020,M01,137.148
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2019,M11,137.479
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2019,M09,137.391
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2019,M07,140.422
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2019,M05,139.258
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2019,M03,138.644
education and communication,Minneapolis-St. Paul-Bloomington,CUURS24ASAE,2019,M01,139.485
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2024,M10,163.851
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2024,M09,164.202
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2024,M08,161.086
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2024,M07,160.567
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2024,M06,159.908
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2024,M05,159.899
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2024,M04,159.711
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2024,M03,159.968
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2024,M02,159.958
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2024,M01,159.955
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2023,M12,158.822
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2023,M11,158.448
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2023,M10,158.490
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2023,M09,160.197
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2023,M08,159.831
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2023,M07,159.420
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2023,M06,159.311
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2023,M05,159.075
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2023,M04,159.322
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2023,M03,159.573
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2023,M02,159.541
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2023,M01,159.460
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2022,M12,158.000
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2022,M11,158.216
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2022,M10,156.708
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2022,M09,156.339
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2022,M08,156.553
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2022,M07,155.494
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2022,M06,155.051
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2022,M05,155.119
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2022,M04,155.131
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2022,M03,154.990
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2022,M02,155.690
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2022,M01,155.078
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2021,M12,155.115
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2021,M11,155.350
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2021,M10,155.327
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2021,M09,154.768
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2021,M08,154.111
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2021,M07,152.707
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2021,M06,152.071
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2021,M05,151.377
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2021,M04,151.253
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2021,M03,151.034
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2021,M02,150.812
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2021,M01,150.705
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2020,M12,149.973
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2020,M11,150.086
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2020,M10,150.858
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2020,M09,150.721
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2020,M08,150.265
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2020,M07,149.780
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2020,M06,147.716
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2020,M05,147.976
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2020,M04,148.037
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2020,M03,148.035
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2020,M02,147.979
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2020,M01,148.031
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2019,M12,147.649
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2019,M11,147.417
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2019,M10,147.038
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2019,M09,147.198
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2019,M08,146.691
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2019,M07,144.710
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2019,M06,144.133
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2019,M05,144.380
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2019,M04,144.143
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2019,M03,143.612
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2019,M02,143.119
education and communication,New York-Newark-Jersey City,CUURS12ASAE,2019,M01,143.331
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2024,M10,140.493
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2024,M08,137.858
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2024,M06,138.697
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2024,M04,139.430
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2024,M02,138.809
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2023,M12,136.416
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2023,M10,138.597
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2023,M08,137.893
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2023,M06,135.788
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2023,M04,135.412
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2023,M02,136.400
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2022,M12,135.062
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2022,M10,135.368
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2022,M08,135.140
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2022,M06,134.604
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2022,M04,134.705
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2022,M02,135.443
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2021,M12,135.760
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2021,M10,136.184
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2021,M08,136.208
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2021,M06,134.206
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2021,M04,133.529
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2021,M02,133.641
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2020,M12,133.260
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2020,M10,133.607
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2020,M08,133.349
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2020,M06,132.397
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2020,M04,132.942
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2020,M02,133.173
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2019,M12,133.598
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2019,M10,132.661
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2019,M08,132.081
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2019,M06,131.718
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2019,M04,131.900
education and communication,Philadelphia-Camden-Wilmington,CUURS12BSAE,2019,M02,131.333
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2024,M10,116.977
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2024,M08,117.438
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2024,M06,119.027
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2024,M04,120.101
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2024,M02,120.015
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2023,M12,118.705
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2023,M10,118.163
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2023,M08,117.894
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2023,M06,115.748
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2023,M04,117.909
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2023,M02,117.865
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2022,M12,118.733
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2022,M10,117.973
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2022,M08,117.701
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2022,M06,117.900
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2022,M04,117.571
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2022,M02,119.807
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2021,M12,119.081
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2021,M10,119.285
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2021,M08,119.427
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2021,M06,118.650
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2021,M04,120.210
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2021,M02,118.410
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2020,M12,118.420
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2020,M10,119.442
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2020,M08,118.901
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2020,M06,117.052
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2020,M04,116.867
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2020,M02,116.890
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2019,M12,116.267
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2019,M10,116.834
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2019,M08,116.657
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2019,M06,116.824
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2019,M04,115.722
education and communication,Phoenix-Mesa-Chandler,CUURS48ASAE,2019,M02,116.427
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2024,M09,109.788
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2024,M07,110.293
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2024,M05,110.438
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2024,M03,110.562
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2024,M01,110.436
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2023,M11,108.350
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2023,M09,109.643
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2023,M07,109.597
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2023,M05,109.155
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2023,M03,109.990
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2023,M01,111.360
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2022,M11,112.090
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2022,M09,109.864
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2022,M07,110.068
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2022,M05,110.146
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2022,M03,109.256
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2022,M01,107.829
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2021,M11,109.221
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2021,M09,109.805
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2021,M07,109.439
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2021,M05,107.417
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2021,M03,107.351
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2021,M01,107.433
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2020,M11,108.483
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2020,M09,106.771
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2020,M07,106.717
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2020,M05,105.837
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2020,M03,105.182
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2020,M01,104.746
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2019,M11,104.536
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2019,M09,105.604
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2019,M07,105.592
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2019,M05,103.586
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2019,M03,103.917
education and communication,Riverside-San Bernardino-Ontario,CUURS49CSAE,2019,M01,102.602
education and communication,St. Louis,CUURS24BSAE,2024,M10,145.858
education and communication,St. Louis,CUURS24BSAE,2024,M08,150.190
education and communication,St. Louis,CUURS24BSAE,2024,M06,151.331
education and communication,St. Louis,CUURS24BSAE,2024,M04,150.577
education and communication,St. Louis,CUURS24BSAE,2024,M02,152.853
education and communication,St. Louis,CUURS24BSAE,2023,M12,151.880
education and communication,St. Louis,CUURS24BSAE,2023,M10,151.769
education and communication,St. Louis,CUURS24BSAE,2023,M08,148.892
education and communication,St. Louis,CUURS24BSAE,2023,M06,150.687
education and communication,St. Louis,CUURS24BSAE,2023,M04,153.933
education and communication,St. Louis,CUURS24BSAE,2023,M02,154.614
education and communication,St. Louis,CUURS24BSAE,2022,M12,154.751
education and communication,St. Louis,CUURS24BSAE,2022,M10,153.564
education and communication,St. Louis,CUURS24BSAE,2022,M08,151.187
education and communication,St. Louis,CUURS24BSAE,2022,M06,150.691
education and communication,St. Louis,CUURS24BSAE,2022,M04,150.627
education and communication,St. Louis,CUURS24BSAE,2022,M02,151.595
education and communication,St. Louis,CUURS24BSAE,2021,M12,150.171
education and communication,St. Louis,CUURS24BSAE,2021,M10,149.619
education and communication,St. Louis,CUURS24BSAE,2021,M08,148.100
education and communication,St. Louis,CUURS24BSAE,2021,M06,147.793
education and communication,St. Louis,CUURS24BSAE,2021,M04,146.930
education and communication,St. Louis,CUURS24BSAE,2021,M02,146.235
education and communication,St. Louis,CUURS24BSAE,2020,M12,144.111
education and communication,St. Louis,CUURS24BSAE,2020,M10,144.057
education and communication,St. Louis,CUURS24BSAE,2020,M08,143.919
education and communication,St. Louis,CUURS24BSAE,2020,M06,141.340
education and communication,St. Louis,CUURS24BSAE,2020,M04,141.713
education and communication,St. Louis,CUURS24BSAE,2020,M02,142.980
education and communication,St. Louis,CUURS24BSAE,2019,M12,141.224
education and communication,St. Louis,CUURS24BSAE,2019,M10,140.255
education and communication,St. Louis,CUURS24BSAE,2019,M08,137.599
education and communication,St. Louis,CUURS24BSAE,2019,M06,136.291
education and communication,St. Louis,CUURS24BSAE,2019,M04,135.352
education and communication,St. Louis,CUURS24BSAE,2019,M02,133.223
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2024,M09,147.140
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2024,M07,142.188
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2024,M05,141.623
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2024,M03,141.560
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2024,M01,142.163
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2023,M11,141.550
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2023,M09,141.231
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2023,M07,141.717
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2023,M05,141.002
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2023,M03,141.042
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2023,M01,142.085
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2022,M11,142.782
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2022,M09,141.927
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2022,M07,139.927
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2022,M05,139.665
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2022,M03,139.394
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2022,M01,140.022
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2021,M11,139.258
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2021,M09,138.560
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2021,M07,135.881
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2021,M05,135.696
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2021,M03,135.784
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2021,M01,135.598
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2020,M11,135.798
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2020,M09,134.857
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2020,M07,135.065
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2020,M05,129.346
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2020,M03,129.186
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2020,M01,130.384
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2019,M11,130.967
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2019,M09,130.136
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2019,M07,131.299
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2019,M05,131.607
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2019,M03,132.706
education and communication,San Diego-Chula Vista-Carlsbad,CUURS49ESAE,2019,M01,133.152
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2024,M10,163.802
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2024,M08,163.493
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2024,M06,162.511
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2024,M04,163.130
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2024,M02,161.437
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2023,M12,160.119
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2023,M10,160.472
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2023,M08,161.488
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2023,M06,161.181
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2023,M04,160.114
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2023,M02,160.458
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2022,M12,160.184
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2022,M10,156.273
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2022,M08,154.392
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2022,M06,154.646
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2022,M04,155.644
education and communication,San Francisco-Oakland-Fremont,CUURS49BSAE,2022,M02,155.546
