GeoFips,GeoName,LineCode,Description,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,rpp_change_20_22,msa,state,msa_short
39740,"reading, pa (metropolitan statistical area)",4.0,  rpps: services: utilities,111.93,115.212,109.878,112.259,106.071,105.51,104.375,103.874,107.251,111.731,114.672,115.747,112.526,110.252,109.722,-2.491868545936052,reading,pa,reading
39740,"reading, pa (metropolitan statistical area)",5.0,  rpps: services: other,101.318,101.628,100.176,98.963,98.866,101.437,97.869,100.54,101.118,102.544,97.936,98.943,99.289,99.964,96.562,-2.746527812748647,reading,pa,reading
39820,"redding, ca (metropolitan statistical area)",1.0,rpps: all items,97.325,101.047,99.792,101.588,102.331,98.128,99.927,97.917,96.337,98.955,102.787,102.249,99.535,99.34,103.756,4.24071934495404,redding,ca,redding
39820,"redding, ca (metropolitan statistical area)",2.0,  rpps: goods,95.128,101.353,97.301,99.038,99.765,98.154,96.655,94.899,94.058,99.763,105.288,104.752,104.33,106.745,108.871,4.3525352247675615,redding,ca,redding
39820,"redding, ca (metropolitan statistical area)",3.0,  rpps: services: housing,99.504,101.331,104.052,101.474,104.262,88.016,99.363,94.297,89.376,94.519,92.284,94.379,84.926,82.176,89.656,5.569554671125455,redding,ca,redding
39820,"redding, ca (metropolitan statistical area)",4.0,  rpps: services: utilities,101.332,101.659,111.944,113.187,115.87,117.325,121.336,124.101,121.844,120.427,126.205,132.394,137.689,147.092,145.279,5.512422924126113,redding,ca,redding
39820,"redding, ca (metropolitan statistical area)",5.0,  rpps: services: other,97.632,100.717,98.761,102.522,102.421,100.98,100.929,99.7,98.748,98.977,103.881,101.982,100.451,98.609,103.978,3.511164647440047,redding,ca,redding
39900,"reno, nv (metropolitan statistical area)",1.0,rpps: all items,101.446,103.868,101.633,103.4,103.361,101.303,100.102,99.378,98.361,100.769,97.794,100.329,98.553,97.213,98.279,-0.2780229927044341,reno,nv,reno
39900,"reno, nv (metropolitan statistical area)",2.0,  rpps: goods,95.736,101.673,97.969,99.524,99.804,97.676,96.263,95.306,94.365,99.384,95.636,98.75,96.323,96.749,97.001,0.7038817312583823,reno,nv,reno
39900,"reno, nv (metropolitan statistical area)",3.0,  rpps: services: housing,123.586,115.778,113.817,111.896,112.038,110.172,103.132,106.123,106.694,106.085,115.876,117.35,115.897,122.66,128.113,10.540393625374248,reno,nv,reno
39900,"reno, nv (metropolitan statistical area)",4.0,  rpps: services: utilities,94.664,99.633,105.786,101.189,103.509,98.463,107.416,105.662,93.342,88.46,81.767,86.743,84.575,75.348,81.671,-3.43363878214602,reno,nv,reno
39900,"reno, nv (metropolitan statistical area)",5.0,  rpps: services: other,99.05,101.167,99.765,103.295,102.773,101.222,101.714,100.187,99.033,100.773,95.41,97.38,95.421,91.613,92.184,-3.3923350205929603,reno,nv,reno
40060,"richmond, va (metropolitan statistical area)",1.0,rpps: all items,98.055,97.405,98.48,99.353,98.579,98.261,98.511,98.851,99.302,97.814,97.142,95.246,95.892,97.983,97.691,1.8760689108580555,richmond,va,richmond
40060,"richmond, va (metropolitan statistical area)",2.0,  rpps: goods,97.548,95.559,96.656,96.6,96.698,96.678,96.665,95.919,96.602,96.506,95.606,95.109,95.254,96.134,95.749,0.5196632162428773,richmond,va,richmond
40060,"richmond, va (metropolitan statistical area)",3.0,  rpps: services: housing,100.251,103.166,101.448,103.476,99.475,99.353,100.32,100.931,98.777,95.848,99.427,95.469,100.838,99.572,98.152,-2.6636783752156856,richmond,va,richmond
40060,"richmond, va (metropolitan statistical area)",4.0,  rpps: services: utilities,87.418,90.467,91.565,90.812,91.564,89.46,90.8,91.28,88.966,85.989,89.442,92.166,90.539,87.231,90.24,-0.3302444250544037,richmond,va,richmond
40060,"richmond, va (metropolitan statistical area)",5.0,  rpps: services: other,98.475,97.22,99.249,100.538,100.107,99.654,99.743,100.741,102.051,100.195,97.956,95.448,95.051,99.569,99.514,4.695374062345471,richmond,va,richmond
40140,"riverside-san bernardino-ontario, ca (metropolitan statistical area)",1.0,rpps: all items,106.35,106.092,105.061,104.526,104.443,105.62,107.05,107.051,105.548,102.72,105.856,105.463,104.247,105.486,106.43,2.0940650570280264,riverside-san bernardino-ontario,ca,riverside
40140,"riverside-san bernardino-ontario, ca (metropolitan statistical area)",2.0,  rpps: goods,103.62,100.837,98.475,99.734,101.954,105.353,104.723,103.236,100.108,99.332,99.756,100.216,102.706,100.674,102.37,-0.32714739158374245,riverside-san bernardino-ontario,ca,riverside
40140,"riverside-san bernardino-ontario, ca (metropolitan statistical area)",3.0,  rpps: services: housing,138.046,134.194,131.748,129.423,123.844,126.164,125.086,121.573,124.602,123.626,126.058,128.864,126.324,129.591,129.199,2.2758937335739957,riverside-san bernardino-ontario,ca,riverside
40140,"riverside-san bernardino-ontario, ca (metropolitan statistical area)",4.0,  rpps: services: utilities,113.661,112.387,114.657,116.494,122.916,119.785,130.17,130.768,132.546,138.059,145.786,152.125,144.505,151.591,149.275,3.3009238434656316,riverside-san bernardino-ontario,ca,riverside
40140,"riverside-san bernardino-ontario, ca (metropolitan statistical area)",5.0,  rpps: services: other,98.189,99.785,99.838,99.079,98.897,98.766,101.657,103.673,101.722,97.472,102.186,100.352,97.056,100.278,100.765,3.8215051104517013,riverside-san bernardino-ontario,ca,riverside
40220,"roanoke, va (metropolitan statistical area)",1.0,rpps: all items,92.335,92.111,94.163,91.283,93.085,93.135,93.137,91.822,91.957,91.204,91.866,91.062,90.209,93.688,92.359,2.3833542107771857,roanoke,va,roanoke
40220,"roanoke, va (metropolitan statistical area)",2.0,  rpps: goods,96.968,94.858,96.548,96.22,95.299,95.815,95.429,94.595,95.532,95.329,95.606,95.109,95.254,96.134,95.749,0.5196632162428773,roanoke,va,roanoke
40220,"roanoke, va (metropolitan statistical area)",3.0,  rpps: services: housing,73.123,78.496,80.913,67.683,74.79,75.106,75.827,70.517,69.317,68.695,73.234,73.873,71.812,78.318,73.356,2.150058486046896,roanoke,va,roanoke
40220,"roanoke, va (metropolitan statistical area)",4.0,  rpps: services: utilities,87.366,90.512,91.24,90.361,91.891,89.206,91.049,91.719,90.007,87.992,90.007,92.706,90.958,87.872,90.686,-0.2990391169550687,roanoke,va,roanoke
40220,"roanoke, va (metropolitan statistical area)",5.0,  rpps: services: other,98.008,96.269,98.621,99.741,99.582,99.379,99.579,100.2,100.757,98.9,97.956,95.448,95.051,99.569,99.514,4.695374062345471,roanoke,va,roanoke
40340,"rochester, mn (metropolitan statistical area)",1.0,rpps: all items,95.267,95.627,91.286,93.671,94.532,93.97,95.961,93.671,92.964,92.85,93.135,94.764,96.896,91.96,92.124,-4.924867899603705,rochester,mn,rochester
40340,"rochester, mn (metropolitan statistical area)",2.0,  rpps: goods,93.045,93.967,95.552,95.085,96.049,95.884,97.697,97.676,96.678,94.984,93.096,96.567,96.358,94.483,94.706,-1.7144399012017693,rochester,mn,rochester
40340,"rochester, mn (metropolitan statistical area)",3.0,  rpps: services: housing,90.78,91.865,66.618,84.239,87.775,82.112,94.239,87.677,82.591,87.122,80.696,87.244,101.44,76.368,91.24,-10.055205047318614,rochester,mn,rochester
40340,"rochester, mn (metropolitan statistical area)",4.0,  rpps: services: utilities,85.167,83.821,86.833,86.944,85.748,88.262,88.057,86.062,86.221,88.59,96.231,94.409,94.52,95.095,97.114,2.7443927211172325,rochester,mn,rochester
40340,"rochester, mn (metropolitan statistical area)",5.0,  rpps: services: other,98.774,98.532,98.02,95.827,96.2,96.732,95.829,93.425,94.367,93.449,96.498,95.926,95.926,94.974,90.479,-5.678335383524804,rochester,mn,rochester
40380,"rochester, ny (metropolitan statistical area)",1.0,rpps: all items,100.988,100.948,99.127,98.329,98.468,99.647,98.109,99.869,99.863,100.943,98.909,97.945,97.398,97.565,95.21,-2.246452699234073,rochester,ny,rochester
40380,"rochester, ny (metropolitan statistical area)",2.0,  rpps: goods,101.337,101.527,98.336,98.033,96.955,97.102,97.027,98.772,98.187,98.469,100.143,97.155,98.524,95.437,96.429,-2.126385449230643,rochester,ny,rochester
40380,"rochester, ny (metropolitan statistical area)",3.0,  rpps: services: housing,94.266,93.92,92.503,90.444,93.267,94.04,95.375,93.034,92.977,96.149,95.244,92.683,86.338,90.675,85.234,-1.2786953600963646,rochester,ny,rochester
40380,"rochester, ny (metropolitan statistical area)",4.0,  rpps: services: utilities,140.29,139.768,137.772,135.899,128.696,134.436,133.446,125.444,124.302,127.685,134.564,132.245,132.221,132.617,130.568,-1.2501796235091185,rochester,ny,rochester
40380,"rochester, ny (metropolitan statistical area)",5.0,  rpps: services: other,101.171,101.348,100.183,99.528,99.769,101.565,98.162,101.596,101.992,102.8,98.218,98.854,99.531,99.966,96.712,-2.8322834091890994,rochester,ny,rochester
40420,"rockford, il (metropolitan statistical area)",1.0,rpps: all items,96.774,96.723,93.235,93.834,93.919,93.156,93.397,92.602,93.388,91.009,91.013,92.79,91.728,93.125,90.572,-1.2602476888191085,rockford,il,rockford
40420,"rockford, il (metropolitan statistical area)",2.0,  rpps: goods,98.754,97.465,96.425,95.88,96.937,96.757,98.524,98.103,97.354,95.345,97.525,96.4,94.018,94.616,90.472,-3.7716182007700723,rockford,il,rockford
40420,"rockford, il (metropolitan statistical area)",3.0,  rpps: services: housing,83.859,87.845,72.766,80.765,79.298,76.162,75.517,77.239,79.484,72.461,66.798,72.741,73.139,77.265,69.396,-5.117652688715999,rockford,il,rockford
40420,"rockford, il (metropolitan statistical area)",4.0,  rpps: services: utilities,95.924,92.9,93.061,93.011,89.634,86.001,86.723,84.626,83.031,89.354,91.669,88.403,89.114,91.739,96.592,8.391498529972836,rockford,il,rockford
40420,"rockford, il (metropolitan statistical area)",5.0,  rpps: services: other,100.013,99.661,99.094,96.818,97.032,97.779,97.063,95.413,96.454,94.818,96.29,98.429,97.81,97.879,97.93,0.1226868418362177,rockford,il,rockford
40580,"rocky mount, nc (metropolitan statistical area)",1.0,rpps: all items,88.65,88.456,89.656,91.181,89.065,89.835,89.052,90.661,87.802,89.853,86.217,84.017,83.88,87.655,87.777,4.645922746781123,rocky mount,nc,rocky mount
40580,"rocky mount, nc (metropolitan statistical area)",2.0,  rpps: goods,97.359,95.369,96.939,96.925,97.146,97.008,97.304,96.362,97.101,97.099,95.77,95.73,95.456,96.316,95.823,0.3844703318806468,rocky mount,nc,rocky mount
40580,"rocky mount, nc (metropolitan statistical area)",3.0,  rpps: services: housing,54.583,59.877,57.05,61.816,55.689,59.091,54.345,59.147,49.137,58.509,46.818,45.633,51.525,51.548,50.68,-1.6399805919456552,rocky mount,nc,rocky mount
40580,"rocky mount, nc (metropolitan statistical area)",4.0,  rpps: services: utilities,88.193,88.276,89.916,89.322,91.508,90.852,90.417,90.432,87.983,84.928,87.185,89.472,88.052,85.389,84.06,-4.533684640894022,rocky mount,nc,rocky mount
40580,"rocky mount, nc (metropolitan statistical area)",5.0,  rpps: services: other,98.687,98.094,99.645,101.149,100.771,100.316,100.564,101.115,102.371,100.564,98.288,95.838,95.486,99.639,99.623,4.332572314265966,rocky mount,nc,rocky mount
40660,"rome, ga (metropolitan statistical area)",1.0,rpps: all items,87.921,85.638,88.227,86.615,86.218,87.324,88.022,88.153,88.27,85.9,88.671,87.85,86.347,90.898,91.018,5.409568369485919,rome,ga,rome
40660,"rome, ga (metropolitan statistical area)",2.0,  rpps: goods,94.011,91.076,96.075,94.111,90.759,93.085,91.384,90.789,92.137,91.573,95.655,95.444,95.246,95.879,95.271,0.026247821430827212,rome,ga,rome
40660,"rome, ga (metropolitan statistical area)",3.0,  rpps: services: housing,64.088,65.374,67.033,59.868,55.96,56.041,56.886,60.175,62.828,53.489,57.792,56.975,52.353,62.157,61.743,17.93593490344393,rome,ga,rome
40660,"rome, ga (metropolitan statistical area)",4.0,  rpps: services: utilities,85.303,84.641,85.245,91.09,96.406,94.692,96.949,97.369,96.728,98.437,91.175,92.942,93.395,92.14,95.633,2.396273890465228,rome,ga,rome
40660,"rome, ga (metropolitan statistical area)",5.0,  rpps: services: other,95.034,91.863,93.293,94.263,97.754,97.345,98.335,97.561,96.165,94.899,97.525,95.651,95.137,99.371,99.432,4.5145421865310045,rome,ga,rome
40900,"sacramento-roseville-folsom, ca (metropolitan statistical area)",1.0,rpps: all items,101.259,105.133,102.734,104.94,104.862,103.236,103.041,101.212,101.034,103.478,109.019,107.47,106.89,106.283,109.88,2.7972682196650713,sacramento-roseville-folsom,ca,sacramento
40900,"sacramento-roseville-folsom, ca (metropolitan statistical area)",2.0,  rpps: goods,95.128,101.353,97.301,99.038,99.765,98.154,96.655,94.899,94.058,99.763,105.288,104.752,104.33,106.745,108.871,4.3525352247675615,sacramento-roseville-folsom,ca,sacramento
40900,"sacramento-roseville-folsom, ca (metropolitan statistical area)",3.0,  rpps: services: housing,130.44,129.895,127.211,124.233,122.669,120.72,123.353,118.797,125.102,129.884,137.225,134.338,133.914,132.676,131.469,-1.825798646892777,sacramento-roseville-folsom,ca,sacramento
40900,"sacramento-roseville-folsom, ca (metropolitan statistical area)",4.0,  rpps: services: utilities,97.494,96.392,109.815,112.039,115.025,113.351,120.092,120.734,114.656,109.716,120.01,127.961,130.796,140.616,138.563,5.938254992507414,sacramento-roseville-folsom,ca,sacramento
40900,"sacramento-roseville-folsom, ca (metropolitan statistical area)",5.0,  rpps: services: other,97.632,100.717,98.761,102.522,102.421,100.98,100.929,99.7,98.748,98.977,103.881,101.982,100.451,98.609,103.978,3.511164647440047,sacramento-roseville-folsom,ca,sacramento
40980,"saginaw, mi (metropolitan statistical area)",1.0,rpps: all items,93.548,92.725,92.223,92.484,90.941,92.328,90.535,90.335,90.72,89.483,90.854,90.128,88.923,90.894,86.993,-2.1704171024369474,saginaw,mi,saginaw
40980,"saginaw, mi (metropolitan statistical area)",2.0,  rpps: goods,99.033,97.544,96.553,96.01,97.244,97.048,98.428,97.781,96.851,94.917,97.041,95.815,93.651,94.268,91.857,-1.9156228977800525,saginaw,mi,saginaw
40980,"saginaw, mi (metropolitan statistical area)",3.0,  rpps: services: housing,68.394,69.192,66.271,72.337,64.083,68.217,61.559,66.212,65.705,63.717,64.306,58.697,61.097,66.789,55.001,-9.97757664042425,saginaw,mi,saginaw
40980,"saginaw, mi (metropolitan statistical area)",4.0,  rpps: services: utilities,96.483,103.902,103.025,105.569,105.669,105.018,95.863,93.144,93.558,98.034,103.745,98.982,102.515,102.801,96.384,-5.980588206603912,saginaw,mi,saginaw
40980,"saginaw, mi (metropolitan statistical area)",5.0,  rpps: services: other,100.171,99.777,99.242,97.004,97.109,97.972,96.634,95.049,96.387,95.282,96.371,98.501,97.754,97.812,98.0,0.25165210630766527,saginaw,mi,saginaw
41060,"st. cloud, mn (metropolitan statistical area)",1.0,rpps: all items,97.404,92.762,94.946,93.915,95.195,95.324,94.57,93.522,93.781,90.642,93.058,94.717,91.623,87.468,91.852,0.2499372428320391,st. cloud,mn,st. cloud
41060,"st. cloud, mn (metropolitan statistical area)",2.0,  rpps: goods,99.276,96.829,96.163,95.288,96.685,96.963,98.656,98.266,97.529,95.333,93.096,96.567,96.358,94.483,94.706,-1.7144399012017693,st. cloud,mn,st. cloud
41060,"st. cloud, mn (metropolitan statistical area)",3.0,  rpps: services: housing,87.803,69.955,81.836,82.225,87.76,84.318,82.924,83.021,80.877,70.225,81.749,87.563,70.974,58.155,89.473,26.064474314537712,st. cloud,mn,st. cloud
41060,"st. cloud, mn (metropolitan statistical area)",4.0,  rpps: services: utilities,88.505,89.436,89.295,90.773,89.346,91.489,89.077,86.79,85.534,90.101,98.288,95.665,94.501,97.895,98.038,3.7428175363223586,st. cloud,mn,st. cloud
41060,"st. cloud, mn (metropolitan statistical area)",5.0,  rpps: services: other,100.303,99.794,99.269,97.174,97.068,98.076,96.507,94.461,96.255,95.026,96.498,95.926,95.926,94.974,90.479,-5.678335383524804,st. cloud,mn,st. cloud
41100,"st. george, ut (metropolitan statistical area)",1.0,rpps: all items,98.583,93.715,94.544,93.852,96.448,95.09,94.318,98.29,99.187,99.094,94.734,95.419,95.867,94.179,94.771,-1.1432505450259252,st. george,ut,st. george
41100,"st. george, ut (metropolitan statistical area)",2.0,  rpps: goods,102.625,100.496,99.314,98.561,96.307,95.055,98.416,104.267,106.009,102.752,97.052,98.998,94.811,96.45,94.705,-0.11180137325838642,st. george,ut,st. george
41100,"st. george, ut (metropolitan statistical area)",3.0,  rpps: services: housing,91.817,79.054,84.908,80.248,97.488,88.018,80.081,85.302,97.756,94.774,90.74,87.987,100.438,96.314,106.686,6.220753101415803,st. george,ut,st. george
41100,"st. george, ut (metropolitan statistical area)",4.0,  rpps: services: utilities,66.744,71.893,77.564,81.017,84.812,85.383,86.061,87.229,91.885,87.087,77.995,78.851,78.705,72.282,71.641,-8.975287465853494,st. george,ut,st. george
41100,"st. george, ut (metropolitan statistical area)",5.0,  rpps: services: other,102.425,99.57,97.466,98.619,97.064,99.098,98.893,99.531,95.251,99.061,95.92,96.888,95.993,92.633,92.368,-3.776317023116269,st. george,ut,st. george
41140,"st. joseph, mo-ks (metropolitan statistical area)",1.0,rpps: all items,92.627,92.707,91.38,90.346,91.008,92.009,90.171,90.046,88.775,88.159,89.68,88.696,87.871,88.853,87.246,-0.7112699297834326,st. joseph,mo-ks,st. joseph
41140,"st. joseph, mo-ks (metropolitan statistical area)",2.0,  rpps: goods,95.864,95.708,96.348,96.143,96.954,96.734,97.934,97.634,96.851,95.259,95.145,97.166,95.841,94.14,93.764,-2.1671309773478975,st. joseph,mo-ks,st. joseph
41140,"st. joseph, mo-ks (metropolitan statistical area)",3.0,  rpps: services: housing,69.877,73.321,64.722,65.794,66.6,70.591,62.903,66.353,58.043,59.689,57.876,53.543,55.607,61.088,59.275,6.596291833761936,st. joseph,mo-ks,st. joseph
41140,"st. joseph, mo-ks (metropolitan statistical area)",4.0,  rpps: services: utilities,85.869,90.531,87.376,91.029,90.068,90.997,83.891,85.584,82.736,89.647,97.219,96.976,97.392,94.809,97.658,0.2731230491210832,st. joseph,mo-ks,st. joseph
41140,"st. joseph, mo-ks (metropolitan statistical area)",5.0,  rpps: services: other,98.904,98.525,98.157,95.562,96.341,96.84,96.009,94.14,95.131,93.858,96.43,96.377,96.665,95.313,91.943,-4.884911808824299,st. joseph,mo-ks,st. joseph
41180,"st. louis, mo-il (metropolitan statistical area)",1.0,rpps: all items,91.124,93.318,97.018,96.332,94.521,95.626,96.873,94.558,94.487,95.617,94.382,95.072,95.196,96.24,96.671,1.5494348502037991,st. louis,mo-il,st. louis
41180,"st. louis, mo-il (metropolitan statistical area)",2.0,  rpps: goods,88.789,90.543,98.417,95.125,94.905,97.527,99.062,97.335,96.354,96.178,96.855,99.273,104.219,105.633,101.789,-2.331628589796479,st. louis,mo-il,st. louis
41180,"st. louis, mo-il (metropolitan statistical area)",3.0,  rpps: services: housing,83.581,84.332,86.018,88.77,84.819,86.183,84.854,83.87,83.607,81.758,81.607,80.713,78.398,80.112,79.982,2.020459705604739,st. louis,mo-il,st. louis
41180,"st. louis, mo-il (metropolitan statistical area)",4.0,  rpps: services: utilities,78.052,83.905,92.572,96.242,99.929,90.863,85.418,86.762,81.236,87.458,90.652,92.215,92.778,92.207,76.778,-17.245467675526523,st. louis,mo-il,st. louis
41180,"st. louis, mo-il (metropolitan statistical area)",5.0,  rpps: services: other,96.201,98.783,99.706,99.447,96.814,97.443,99.834,96.314,97.178,99.839,96.717,96.812,95.35,95.303,99.454,4.304142632406921,st. louis,mo-il,st. louis
41420,"salem, or (metropolitan statistical area)",1.0,rpps: all items,94.317,98.942,98.666,98.145,101.044,99.316,97.695,98.964,97.118,99.058,102.445,101.88,100.886,101.936,104.786,3.8657494597863,salem,or,salem
41420,"salem, or (metropolitan statistical area)",2.0,  rpps: goods,92.669,102.313,100.413,100.703,102.032,99.673,100.292,98.543,100.325,99.979,104.531,104.425,104.359,106.324,109.029,4.47493747544534,salem,or,salem
41420,"salem, or (metropolitan statistical area)",3.0,  rpps: services: housing,82.475,93.082,95.53,90.872,96.271,92.361,89.051,90.213,91.238,94.989,97.572,98.103,96.594,101.809,99.681,3.195850673954908,salem,or,salem
41420,"salem, or (metropolitan statistical area)",4.0,  rpps: services: utilities,90.106,94.631,87.265,93.922,97.534,90.249,98.355,104.161,97.102,97.714,92.095,95.491,94.57,95.579,88.555,-6.360367981389432,salem,or,salem
41420,"salem, or (metropolitan statistical area)",5.0,  rpps: services: other,100.595,99.249,99.443,99.475,102.522,102.432,99.063,102.086,97.003,99.932,103.503,101.871,100.374,99.095,104.554,4.1644250503118405,salem,or,salem
41500,"salinas, ca (metropolitan statistical area)",1.0,rpps: all items,104.612,107.697,106.805,109.396,110.069,108.872,106.542,105.98,104.716,107.682,112.241,111.533,110.259,109.268,113.064,2.544010012788065,salinas,ca,salinas
41500,"salinas, ca (metropolitan statistical area)",2.0,  rpps: goods,95.128,101.353,97.301,99.038,99.765,98.154,96.655,94.899,94.058,99.763,105.288,104.752,104.33,106.745,108.871,4.3525352247675615,salinas,ca,salinas
41500,"salinas, ca (metropolitan statistical area)",3.0,  rpps: services: housing,158.215,148.982,159.421,159.346,163.319,166.698,150.992,161.594,155.026,164.881,164.371,168.686,164.883,159.529,159.51,-3.2586743327086594,salinas,ca,salinas
41500,"salinas, ca (metropolitan statistical area)",4.0,  rpps: services: utilities,97.683,96.392,110.423,112.813,116.114,115.297,121.216,121.33,115.47,110.389,120.164,128.58,130.9,141.132,141.102,7.793735676088616,salinas,ca,salinas
41500,"salinas, ca (metropolitan statistical area)",5.0,  rpps: services: other,97.632,100.717,98.761,102.522,102.421,100.98,100.929,99.7,98.748,98.977,103.881,101.982,100.451,98.609,103.978,3.511164647440047,salinas,ca,salinas
41540,"salisbury, md-de (metropolitan statistical area)",1.0,rpps: all items,93.529,90.988,94.019,92.298,91.673,94.042,95.509,93.629,90.112,90.326,95.033,92.376,90.777,93.895,95.237,4.913138790662827,salisbury,md-de,salisbury
41540,"salisbury, md-de (metropolitan statistical area)",2.0,  rpps: goods,93.701,90.941,96.329,93.887,90.49,92.966,91.015,90.328,91.525,90.915,95.482,95.281,95.341,95.948,95.425,0.08810480276062051,salisbury,md-de,salisbury
41540,"salisbury, md-de (metropolitan statistical area)",3.0,  rpps: services: housing,88.241,85.933,88.308,82.95,80.057,85.539,93.143,86.557,74.261,79.089,87.922,81.75,75.903,79.799,84.126,10.833563890755304,salisbury,md-de,salisbury
41540,"salisbury, md-de (metropolitan statistical area)",4.0,  rpps: services: utilities,102.515,104.146,105.94,102.386,105.103,102.077,103.891,106.662,106.602,104.491,97.135,96.754,95.479,92.016,92.323,-3.3054388923218783,salisbury,md-de,salisbury
41540,"salisbury, md-de (metropolitan statistical area)",5.0,  rpps: services: other,95.499,92.645,94.487,95.485,97.643,98.661,99.245,98.568,96.531,94.632,98.011,95.351,94.897,99.917,100.098,5.48067905202482,salisbury,md-de,salisbury
41620,"salt lake city, ut (metropolitan statistical area)",1.0,rpps: all items,98.459,101.98,99.178,102.66,102.168,100.926,100.272,99.139,98.287,100.462,97.805,99.63,97.254,96.226,95.675,-1.623583605815707,salt lake city,ut,salt lake city
41620,"salt lake city, ut (metropolitan statistical area)",2.0,  rpps: goods,95.561,101.154,98.661,100.34,100.378,98.342,96.423,95.674,93.257,98.381,97.052,98.998,94.811,96.45,94.705,-0.11180137325838642,salt lake city,ut,salt lake city
41620,"salt lake city, ut (metropolitan statistical area)",3.0,  rpps: services: housing,112.57,111.98,102.512,111.968,109.55,111.672,110.71,107.705,112.708,109.279,111.188,115.21,112.408,112.342,116.484,3.6260764358408597,salt lake city,ut,salt lake city
41620,"salt lake city, ut (metropolitan statistical area)",4.0,  rpps: services: utilities,71.213,75.217,81.15,83.637,90.243,88.469,92.329,94.158,90.24,84.507,78.063,78.485,78.707,71.861,71.502,-9.154204835656293,salt lake city,ut,salt lake city
41620,"salt lake city, ut (metropolitan statistical area)",5.0,  rpps: services: other,98.698,101.297,99.701,102.774,101.942,100.573,100.832,99.747,98.812,100.497,95.92,96.888,95.993,92.633,92.368,-3.776317023116269,salt lake city,ut,salt lake city
41660,"san angelo, tx (metropolitan statistical area)",1.0,rpps: all items,91.472,93.153,92.937,93.887,95.957,95.246,96.689,97.365,96.269,95.091,94.154,93.68,95.012,91.782,92.698,-2.4354818338736233,san angelo,tx,san angelo
41660,"san angelo, tx (metropolitan statistical area)",2.0,  rpps: goods,96.993,95.096,96.53,96.733,97.034,97.091,97.332,96.69,96.974,96.972,94.361,96.12,96.3,96.283,93.574,-2.830737279335409,san angelo,tx,san angelo
41660,"san angelo, tx (metropolitan statistical area)",3.0,  rpps: services: housing,65.91,78.26,71.611,72.771,82.887,79.462,86.935,89.883,80.217,79.075,85.692,81.699,84.089,71.784,80.822,-3.885169284924302,san angelo,tx,san angelo
41660,"san angelo, tx (metropolitan statistical area)",4.0,  rpps: services: utilities,99.847,94.612,94.784,89.887,88.67,89.689,93.218,90.706,86.584,82.836,84.534,85.675,85.471,85.598,86.958,1.7397713844461802,san angelo,tx,san angelo
41660,"san angelo, tx (metropolitan statistical area)",5.0,  rpps: services: other,98.25,97.774,99.619,100.57,100.603,100.191,100.228,100.941,102.199,100.327,97.839,96.876,99.354,98.246,97.145,-2.223362924492223,san angelo,tx,san angelo
41700,"san antonio-new braunfels, tx (metropolitan statistical area)",1.0,rpps: all items,96.053,95.063,96.303,96.57,97.386,97.396,97.681,97.422,98.237,97.159,95.563,95.712,96.847,96.289,95.106,-1.797680878086053,san antonio-new braunfels,tx,san antonio
41700,"san antonio-new braunfels, tx (metropolitan statistical area)",2.0,  rpps: goods,96.878,94.947,96.517,96.621,96.73,96.918,97.069,96.415,96.778,96.757,94.361,96.12,96.3,96.283,93.574,-2.830737279335409,san antonio-new braunfels,tx,san antonio
41700,"san antonio-new braunfels, tx (metropolitan statistical area)",3.0,  rpps: services: housing,87.958,88.494,87.883,87.606,91.421,92.375,92.672,91.265,93.083,92.302,93.789,93.15,93.459,92.616,94.619,1.2411859745984835,san antonio-new braunfels,tx,san antonio
41700,"san antonio-new braunfels, tx (metropolitan statistical area)",4.0,  rpps: services: utilities,100.159,94.773,94.79,89.987,88.73,89.688,92.94,90.493,86.212,82.225,83.51,85.616,85.237,84.965,86.302,1.2494573952626347,san antonio-new braunfels,tx,san antonio
41700,"san antonio-new braunfels, tx (metropolitan statistical area)",5.0,  rpps: services: other,98.135,97.554,99.353,100.306,100.473,100.073,100.146,100.783,101.926,100.07,97.839,96.876,99.354,98.246,97.145,-2.223362924492223,san antonio-new braunfels,tx,san antonio
41740,"san diego-chula vista-carlsbad, ca (metropolitan statistical area)",1.0,rpps: all items,113.854,114.632,113.182,114.112,112.827,111.655,110.871,112.284,113.586,112.202,112.478,113.382,115.075,115.091,114.511,-0.49011514229850717,san diego-chula vista-carlsbad,ca,san diego
41740,"san diego-chula vista-carlsbad, ca (metropolitan statistical area)",2.0,  rpps: goods,109.777,109.133,107.052,108.052,105.007,100.624,101.141,103.713,97.924,99.237,99.197,103.947,106.83,107.314,108.232,1.3123654404193588,san diego-chula vista-carlsbad,ca,san diego
41740,"san diego-chula vista-carlsbad, ca (metropolitan statistical area)",3.0,  rpps: services: housing,179.355,178.393,180.835,175.096,173.186,175.145,182.579,178.422,179.504,184.345,186.122,185.216,184.617,190.048,183.903,-0.3867466159671096,san diego-chula vista-carlsbad,ca,san diego
41740,"san diego-chula vista-carlsbad, ca (metropolitan statistical area)",4.0,  rpps: services: utilities,123.998,143.718,138.424,134.45,142.132,147.142,142.663,144.935,150.244,152.304,155.948,157.201,163.055,166.034,161.069,-1.2179939284290688,san diego-chula vista-carlsbad,ca,san diego
