fips,msa,category,cumulative biden rpp percent change,year,rpp
19460,decatur,goods,0.2670453341245738,2008,96.729
19460,decatur,housing,5.760672333110506,2008,58.073
19460,decatur,utilities,3.2590711006501794,2008,92.181
19460,decatur,other services,0.43105681453158506,2008,98.479
19500,decatur,all items,-1.1958417321586272,2008,91.086
19500,decatur,goods,-3.7716182007700723,2008,98.754
19500,decatur,housing,-5.033376941397467,2008,55.73
19500,decatur,utilities,7.063839090511576,2008,97.666
19500,decatur,other services,0.1226868418362177,2008,100.013
19660,deltona-daytona beach-ormond beach,all items,2.160512979625606,2008,98.581
19660,deltona-daytona beach-ormond beach,goods,0.01994729714122817,2008,97.731
19660,deltona-daytona beach-ormond beach,housing,1.9324656164769138,2008,99.255
19660,deltona-daytona beach-ormond beach,utilities,5.525198038917437,2008,95.933
19660,deltona-daytona beach-ormond beach,other services,4.1242166074016895,2008,99.088
19740,denver-aurora-lakewood,all items,-1.9035788012203265,2008,105.77
19740,denver-aurora-lakewood,goods,-1.813560742182039,2008,107.959
19740,denver-aurora-lakewood,housing,-4.482101083174431,2008,122.837
19740,denver-aurora-lakewood,utilities,0.2014321721981444,2008,79.31
19740,denver-aurora-lakewood,other services,-0.5165875362059238,2008,101.216
19780,des moines-west des moines,all items,-1.9745595827345679,2008,95.222
19780,des moines-west des moines,goods,-2.347746937152781,2008,96.444
19780,des moines-west des moines,housing,7.0164070714233375,2008,82.128
19780,des moines-west des moines,utilities,0.49617096347380274,2008,90.844
19780,des moines-west des moines,other services,-4.609660804410676,2008,99.028
19820,detroit-warren-dearborn,all items,-2.223352318958496,2008,100.574
19820,detroit-warren-dearborn,goods,-4.256397263744619,2008,99.883
19820,detroit-warren-dearborn,housing,-1.5221956392281346,2008,103.361
19820,detroit-warren-dearborn,utilities,-4.3635093153039115,2008,99.926
19820,detroit-warren-dearborn,other services,-0.9521392681317589,2008,100.212
20020,dothan,all items,-1.8151567320246471,2008,86.724
20020,dothan,goods,0.2670453341245738,2008,95.906
20020,dothan,housing,-15.519553861358187,2008,51.441
20020,dothan,utilities,3.7048088514376416,2008,88.533
20020,dothan,other services,0.43105681453158506,2008,97.552
20100,dover,all items,1.3139806259790805,2008,96.709
20100,dover,goods,-0.16898629216785416,2008,98.279
20100,dover,housing,-8.131098041866649,2008,86.158
20100,dover,utilities,-5.574299698011032,2008,110.884
20100,dover,other services,5.9057948034925145,2008,98.598
20220,dubuque,all items,-3.8475656555544466,2008,93.518
20220,dubuque,goods,-2.347746937152781,2008,99.431
20220,dubuque,housing,-5.010125369073556,2008,69.212
20220,dubuque,utilities,0.686377475785824,2008,90.35
20220,dubuque,other services,-4.609660804410676,2008,99.716
20260,duluth,all items,6.631609347548791,2008,88.822
20260,duluth,goods,-1.8524287167985296,2008,95.51
20260,duluth,housing,62.61902167992155,2008,60.035
20260,duluth,utilities,3.386074263491553,2008,89.525
20260,duluth,other services,-5.647940854896644,2008,99.359
20500,durham-chapel hill,all items,2.4562259388488856,2008,96.285
20500,durham-chapel hill,goods,0.3844703318806468,2008,97.063
20500,durham-chapel hill,housing,2.694567060911369,2008,90.65
20500,durham-chapel hill,utilities,-3.861406331437378,2008,87.458
20500,durham-chapel hill,other services,4.332572314265966,2008,98.27
20700,east stroudsburg,all items,-4.181234246686713,2008,101.872
20700,east stroudsburg,goods,-1.0706507976702841,2008,101.025
20700,east stroudsburg,housing,-14.886851843974643,2008,104.276
20700,east stroudsburg,utilities,-1.4072839977289866,2008,106.952
20700,east stroudsburg,other services,-2.746527812748647,2008,101.318
20740,eau claire,all items,-1.2193402111064051,2008,96.695
20740,eau claire,goods,-2.492427060636657,2008,98.966
20740,eau claire,housing,-1.2792795273964142,2008,82.037
20740,eau claire,utilities,-3.784101222572203,2008,101.044
20740,eau claire,other services,-0.24861878453038164,2008,99.945
20940,el centro,all items,3.4292206786138593,2008,95.315
20940,el centro,goods,4.3525352247675615,2008,101.303
20940,el centro,housing,-2.6812967056099315,2008,72.488
20940,el centro,utilities,8.402935007307214,2008,87.932
20940,el centro,other services,3.511164647440047,2008,102.903
21060,elizabethtown-fort knox,all items,0.9816731619192507,2008,90.032
21060,elizabethtown-fort knox,goods,-0.31237094844289703,2008,95.298
21060,elizabethtown-fort knox,housing,-3.5833606288896203,2008,71.607
21060,elizabethtown-fort knox,utilities,6.844754364808884,2008,69.872
21060,elizabethtown-fort knox,other services,0.4528976098224691,2008,95.368
21140,elkhart-goshen,all items,0.4875477665041536,2008,96.669
21140,elkhart-goshen,goods,-1.0353156489077568,2008,98.574
21140,elkhart-goshen,housing,1.8254389147849486,2008,85.878
21140,elkhart-goshen,utilities,-2.2694740982746886,2008,87
21140,elkhart-goshen,other services,-0.19278294486202932,2008,99.693
21300,elmira,all items,-2.8564841981725198,2008,95.918
21300,elmira,goods,-2.126385449230643,2008,101.337
21300,elmira,housing,-1.9440011605976943,2008,70.591
21300,elmira,utilities,-1.4123323332493525,2008,139.304
21300,elmira,other services,-2.8322834091890994,2008,101.171
21340,el paso,all items,-1.6985138004246365,2008,92.447
21340,el paso,goods,-2.830737279335409,2008,97.091
21340,el paso,housing,-0.1156714386805206,2008,71.553
21340,el paso,utilities,3.2923094701565883,2008,94.877
21340,el paso,other services,-2.223362924492223,2008,98.347
21420,enid,all items,-1.4274842607753149,2008,(na)
21420,enid,goods,-1.087738604139323,2008,(na)
21420,enid,housing,-5.980708602311961,2008,(na)
21420,enid,utilities,8.326597641866504,2008,(na)
21420,enid,other services,-2.9754906394139446,2008,(na)
21500,erie,all items,-2.310650536997335,2008,96.549
21500,erie,goods,-1.0706507976702841,2008,101.025
21500,erie,housing,-5.995082993571236,2008,71.877
21500,erie,utilities,-2.534857679526082,2008,112.443
21500,erie,other services,-2.746527812748647,2008,101.318
21660,eugene-springfield,all items,4.076578816509204,2008,96.329
21660,eugene-springfield,goods,4.47493747544534,2008,95.587
21660,eugene-springfield,housing,4.432877172361686,2008,95.36
21660,eugene-springfield,utilities,-6.297570414964514,2008,78.025
21660,eugene-springfield,other services,4.1644250503118405,2008,98.638
21780,evansville,all items,-0.7452680506826985,2008,93.396
21780,evansville,goods,-0.9411063322403445,2008,98.68
21780,evansville,housing,-6.829404639895643,2008,70.191
21780,evansville,utilities,-3.183746081334681,2008,87.457
21780,evansville,other services,-0.13634313363676914,2008,99.716
21820,fairbanks,all items,-0.739704520751982,2008,104.749
21820,fairbanks,goods,4.422587178407429,2008,103.303
21820,fairbanks,housing,5.380953008981461,2008,120.48
21820,fairbanks,utilities,-13.911259336673536,2008,97.911
21820,fairbanks,other services,-4.594553620496886,2008,102.614
22020,fargo,all items,-5.0505377737462664,2008,97.383
22020,fargo,goods,-2.239780999191187,2008,99.782
22020,fargo,housing,-15.151717684801497,2008,86.543
22020,fargo,utilities,-5.222171843119473,2008,81.355
22020,fargo,other services,-4.355489201994762,2008,100.412
22140,farmington,all items,-0.9099160680868202,2008,95.05
22140,farmington,goods,0.5908312882803072,2008,101.935
22140,farmington,housing,4.818598538775635,2008,69.719
22140,farmington,utilities,0.5939789418330882,2008,78.429
22140,farmington,other services,-3.406348907900107,2008,101.806
22180,fayetteville,all items,2.8851241064895623,2008,91.187
22180,fayetteville,goods,0.3844703318806468,2008,96.572
22180,fayetteville,housing,1.508808914320147,2008,69.26
22180,fayetteville,utilities,-4.517051350042665,2008,83.899
22180,fayetteville,other services,4.332572314265966,2008,97.581
22220,fayetteville-springdale-rogers,all items,-2.180241961570815,2008,92.564
22220,fayetteville-springdale-rogers,goods,-1.4800767054785147,2008,96.978
22220,fayetteville-springdale-rogers,housing,-0.11124707976417358,2008,72.662
22220,fayetteville-springdale-rogers,utilities,-0.4051596841706963,2008,84.43
22220,fayetteville-springdale-rogers,other services,-3.463695009947952,2008,98.459
22380,flagstaff,all items,-1.5827382608426859,2008,99.787
22380,flagstaff,goods,1.0499041301756804,2008,101.246
22380,flagstaff,housing,-4.026290212381032,2008,94.326
22380,flagstaff,utilities,-4.461501295735058,2008,85.594
22380,flagstaff,other services,-2.1846735126806127,2008,102.516
22420,flint,all items,1.0019259242766716,2008,96.009
22420,flint,goods,-1.9156228977800525,2008,99.883
22420,flint,housing,5.800943192676402,2008,79.395
22420,flint,utilities,-6.674470802213538,2008,100.303
22420,flint,other services,0.25165210630766527,2008,100.212
22500,florence,all items,2.2905364677516564,2008,84.446
22500,florence,goods,-0.8559724244868956,2008,96.458
22500,florence,housing,-2.6232571510708658,2008,43.789
22500,florence,utilities,-1.5723639937190985,2008,85.95
22500,florence,other services,4.579766905656796,2008,97.236
22520,florence-muscle shoals,all items,1.6177713388868808,2008,83.241
22520,florence-muscle shoals,goods,0.2670453341245738,2008,96.729
22520,florence-muscle shoals,housing,0.7613933939220642,2008,44.581
22520,florence-muscle shoals,utilities,3.1076955224573575,2008,92.696
22520,florence-muscle shoals,other services,0.43105681453158506,2008,98.479
22540,fond du lac,all items,-1.9878296146044652,2008,83.443
22540,fond du lac,goods,-2.492427060636657,2008,77.291
22540,fond du lac,housing,-7.8550601474014226,2008,68.686
22540,fond du lac,utilities,-5.628148195478324,2008,90.062
22540,fond du lac,other services,-0.24861878453038164,2008,94.363
22660,fort collins,all items,-0.3096415264819716,2008,97.191
22660,fort collins,goods,0.22594987453013748,2008,96.177
22660,fort collins,housing,8.946140921363916,2008,98.836
22660,fort collins,utilities,1.4947881478621634,2008,79.339
22660,fort collins,other services,-3.1140077533300166,2008,98.505
22900,fort smith,all items,-1.484379494850706,2008,90.156
22900,fort smith,goods,-1.4246975827807542,2008,96.98
22900,fort smith,housing,-5.682614629827738,2008,62.458
22900,fort smith,utilities,0.14104197854677808,2008,83.329
22900,fort smith,other services,-3.3953997809419407,2008,98.325
23060,fort wayne,all items,2.952156618741818,2008,93.809
23060,fort wayne,goods,-1.0353156489077568,2008,98.574
23060,fort wayne,housing,23.19494165233158,2008,70.842
23060,fort wayne,utilities,-3.4438970990695137,2008,91.41
23060,fort wayne,other services,-0.19278294486202932,2008,99.693
23420,fresno,all items,3.977233426547174,2008,97.074
23420,fresno,goods,4.3525352247675615,2008,95.128
23420,fresno,housing,3.325107296137343,2008,98.495
23420,fresno,utilities,8.0474835788439,2008,100.099
23420,fresno,other services,3.511164647440047,2008,97.632
23460,gadsden,all items,-3.779370300751878,2008,86.491
23460,gadsden,goods,0.2670453341245738,2008,96.729
23460,gadsden,housing,-17.56185178747321,2008,44.607
23460,gadsden,utilities,5.024227917566697,2008,95.139
23460,gadsden,other services,0.43105681453158506,2008,98.479
23540,gainesville,all items,3.9019709319877514,2008,97.119
23540,gainesville,goods,0.01994729714122817,2008,97.209
23540,gainesville,housing,10.502604359525044,2008,92.709
23540,gainesville,utilities,5.8910094274545814,2008,98.951
23540,gainesville,other services,4.1242166074016895,2008,98.54
23580,gainesville,all items,2.5515439379674305,2008,92.376
23580,gainesville,goods,0.026247821430827212,2008,94.011
23580,gainesville,housing,2.7248163380465047,2008,84.364
23580,gainesville,utilities,1.4927646610814926,2008,82.689
23580,gainesville,other services,4.5145421865310045,2008,95.034
23900,gettysburg,all items,-1.1012462834232934,2008,98.466
23900,gettysburg,goods,-1.0706507976702841,2008,101.025
23900,gettysburg,housing,3.743191985994935,2008,82.669
23900,gettysburg,utilities,-1.1559742100690436,2008,109.933
23900,gettysburg,other services,-2.746527812748647,2008,101.318
24020,glens falls,all items,-2.8117012212439523,2008,98.699
24020,glens falls,goods,-2.126385449230643,2008,101.337
24020,glens falls,housing,-7.548141541785477,2008,83.574
24020,glens falls,utilities,-0.8126060458498596,2008,146.028
24020,glens falls,other services,-2.8322834091890994,2008,101.171
24140,goldsboro,all items,4.698354875243734,2008,90.529
24140,goldsboro,goods,0.3844703318806468,2008,97.359
24140,goldsboro,housing,16.02574164181447,2008,63.395
24140,goldsboro,utilities,-5.427727935855162,2008,86.695
24140,goldsboro,other services,4.332572314265966,2008,98.687
24220,grand forks,all items,-5.033648848279268,2008,95.713
24220,grand forks,goods,-2.1799325900959334,2008,99.705
24220,grand forks,housing,-17.797691671224428,2008,79.285
24220,grand forks,utilities,-1.5449867103998185,2008,83.076
24220,grand forks,other services,-4.463007159904536,2008,100.394
24260,grand island,all items,-4.518221839727251,2008,81.779
24260,grand island,goods,-2.1664706922924775,2008,78.185
24260,grand island,housing,-12.659983417502069,2008,60.756
24260,grand island,utilities,-2.949358732553748,2008,72.165
24260,grand island,other services,-4.553241552973222,2008,93.461
24300,grand junction,all items,-1.4587271581600458,2008,103.801
24300,grand junction,goods,0.22594987453013748,2008,101.741
24300,grand junction,housing,-0.3155357383019075,2008,117.772
24300,grand junction,utilities,0.24679695341560276,2008,75.549
24300,grand junction,other services,-3.1140077533300166,2008,102.619
24340,grand rapids-kentwood,all items,-0.3323700951594561,2008,96.258
24340,grand rapids-kentwood,goods,-1.9156228977800525,2008,96.168
24340,grand rapids-kentwood,housing,1.4765163044109626,2008,87.894
24340,grand rapids-kentwood,utilities,-5.39956145693751,2008,93.651
24340,grand rapids-kentwood,other services,0.25165210630766527,2008,99.563
24420,grants pass,all items,8.167110512299612,2008,96.237
24420,grants pass,goods,4.47493747544534,2008,102.253
24420,grants pass,housing,26.778154700159817,2008,79.563
24420,grants pass,utilities,-6.078245712195228,2008,72.208
24420,grants pass,other services,4.1644250503118405,2008,102.465
24500,great falls,all items,5.011158916779784,2008,85.229
24500,great falls,goods,0.38924717717530183,2008,94.919
24500,great falls,housing,44.06601705686235,2008,38.93
24500,great falls,utilities,-8.089907515035113,2008,80.406
24500,great falls,other services,-3.6548508043995365,2008,98.706
24540,greeley,all items,-2.5353761475426753,2008,101.074
24540,greeley,goods,0.22594987453013748,2008,108.122
24540,greeley,housing,-6.125225225225231,2008,94.111
24540,greeley,utilities,1.4106488258707635,2008,77.619
24540,greeley,other services,-3.1140077533300166,2008,101.182
24580,green bay,all items,-1.733727296428265,2008,94.703
24580,green bay,goods,-2.492427060636657,2008,94.281
24580,green bay,housing,-6.738741668021466,2008,81.776
24580,green bay,utilities,-5.563172326513385,2008,100.664
24580,green bay,other services,-0.24861878453038164,2008,98.908
24660,greensboro-high point,all items,3.6979038500257237,2008,92.546
24660,greensboro-high point,goods,0.3844703318806468,2008,97.049
24660,greensboro-high point,housing,9.062763430147898,2008,71.684
24660,greensboro-high point,utilities,-4.397917609778175,2008,87.754
24660,greensboro-high point,other services,4.332572314265966,2008,98.249
